Date,HomeTeam,AwayTeam,HomeElo,AwayElo,HomeRank,AwayRank,HomePlayerRatingCount,HomePlayerRatingMean,HomePlayerRatingStd,AwayPlayerRatingCount,AwayPlayerRatingMean,AwayPlayerRatingStd,TeamEloWinProb,PlayerEloDrawProb,PlayerEloWinProb,HomeEloMomentum,AwayEloMomentum,HomeRankMomentum,AwayRankMomentum
2010-01-30,Liverpool,Bolton,1848.49975586,1612.9699707,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7950792425822494,0.33,0.33,-10.316528320000089,7.499145510000062,0.0,-1.0
2010-01-30,West Ham,Blackburn,1659.52636719,1653.35656738,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088781224477374,0.33,0.33,-4.530395510000062,-11.289916989999938,1.0,1.0
2010-01-30,Wigan,Everton,1626.78039551,1729.64892578,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3561396648372452,0.33,0.33,-3.4619140600000264,-25.75402831999986,-1.0,1.0
2010-01-31,Arsenal,Man United,1884.9465332,1927.04528809,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4397097966292252,0.33,0.33,-7.65649413999995,0.5506591799999114,0.0,0.0
2010-01-31,Man City,Portsmouth,1742.32177734,1607.29333496,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6850949326127621,0.33,0.33,3.2000732500000595,6.36303711000005,0.0,-1.0
2010-02-01,Sunderland,Stoke,1606.74731445,1634.55517578,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4600665055043065,0.33,0.33,-0.7346191399999498,-13.041870119999885,1.0,1.0
2010-02-02,Hull,Chelsea,1558.69616699,1952.95935059,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936754494191871,0.33,0.33,-9.093627929999911,-7.529174810000086,1.0,0.0
2010-02-03,Fulham,Portsmouth,1708.62011719,1606.59240723,9.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6427496970658393,0.33,0.33,31.310791010000003,7.063964840000153,-1.0,-1.0
2010-02-06,Bolton,Fulham,1617.82727051,1695.66711426,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3898168464129903,0.33,0.33,2.641845699999976,44.263793939999914,-1.0,-1.0
2010-02-06,Burnley,West Ham,1552.08044434,1657.80883789,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3523737034357331,0.33,0.33,10.981689449999976,-2.8128662100000383,-2.0,1.0
2010-02-06,Hull,Man City,1556.46557617,1742.32177734,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2554269904016187,0.33,0.33,-6.86303711000005,3.2000732500000595,0.0,0.0
2010-02-06,Liverpool,Everton,1842.92236328,1736.98803711,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6478967750715868,0.33,0.33,-4.739135739999938,-33.09313965000001,0.0,1.0
2010-02-06,Man United,Portsmouth,1928.93664551,1601.98083496,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8678531757462895,0.33,0.33,-1.3406982400001652,11.67553711000005,0.0,-1.0
2010-02-06,Stoke,Blackburn,1634.55517578,1655.77490234,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4695002725494537,0.33,0.33,-13.041870119999885,-13.708251949999976,1.0,1.0
2010-02-06,Sunderland,Wigan,1601.61181641,1619.44128418,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4743638333747464,0.33,0.33,4.400878899999952,3.8771972700001243,0.0,-1.0
2010-02-06,Tottenham,Aston Villa,1760.95263672,1758.75622559,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5031608475962303,0.33,0.33,6.296386719999873,-10.25366211000005,0.0,1.0
2010-02-07,Birmingham,Wolves,1656.53051758,1558.72290039,11.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6371523864248316,0.33,0.33,-3.3557128899999498,16.875854489999938,0.0,-1.0
2010-02-07,Chelsea,Arsenal,1954.71557617,1883.11560059,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6016063140810339,0.33,0.33,-9.285400390000177,-5.825561529999959,0.0,0.0
2010-02-09,Fulham,Burnley,1699.79907227,1550.32409668,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027540634029523,0.33,0.33,28.491577140000118,12.73803711000005,-1.0,-1.0
2010-02-09,Man City,Bolton,1746.93334961,1614.92419434,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813332778349609,0.33,0.33,-1.4114990200000648,5.544921870000053,0.0,-1.0
2010-02-09,Portsmouth,Sunderland,1597.84899902,1600.29162598,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4964848351485354,0.33,0.33,15.807373050000024,5.721069330000091,-3.0,0.0
2010-02-09,Wigan,Stoke,1619.44128418,1647.39135742,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4598631582414968,0.33,0.33,3.8771972700001243,-25.878051760000062,-1.0,2.0
2010-02-10,Arsenal,Liverpool,1870.61108398,1845.82531738,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5356091975577117,0.33,0.33,13.042114259999835,-7.642089839999926,0.0,0.0
2010-02-10,Aston Villa,Man United,1758.75622559,1941.44128418,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589141892215859,0.33,0.33,-10.25366211000005,-13.845336910000015,1.0,0.0
2010-02-10,Blackburn,Hull,1644.25878906,1563.71948242,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6138729482572816,0.33,0.33,-2.1921386700000767,-14.11694336000005,-1.0,2.0
2010-02-10,Everton,Chelsea,1736.98803711,1947.46166992,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2294209669806712,0.33,0.33,-33.09313965000001,-2.031494140000177,2.0,0.0
2010-02-10,West Ham,Birmingham,1649.06982422,1656.53051758,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4892648491763316,0.33,0.33,5.926147459999811,-3.3557128899999498,-1.0,1.0
2010-02-10,Wolves,Tottenham,1560.95349121,1760.95263672,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2402539711965712,0.33,0.33,14.64526366999985,6.296386719999873,-1.0,0.0
2010-02-16,Stoke,Man City,1648.96850586,1741.0904541,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704477223371036,0.33,0.33,-27.455200200000036,4.431396489999997,3.0,-1.0
2010-02-17,Wigan,Bolton,1619.58459473,1610.20751953,15.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5134914203016724,0.33,0.33,3.7338867200001005,10.261596680000139,-1.0,-2.0
2010-02-20,Arsenal,Sunderland,1866.73095703,1602.06994629,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8210549474660116,0.33,0.33,10.716552739999997,3.9427490200000648,0.0,0.0
2010-02-20,Everton,Man United,1748.96350098,1948.171875,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2410858475253219,0.33,0.33,-40.541381839999985,-17.518554689999974,3.0,1.0
2010-02-20,Portsmouth,Stoke,1594.50952148,1650.30932617,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4203810126778177,0.33,0.33,19.146850589999985,-28.796020510000062,-3.0,3.0
2010-02-20,West Ham,Hull,1659.3548584,1571.25720215,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241336441278783,0.33,0.33,-4.3588867200001005,-17.498168950000036,1.0,2.0
2010-02-20,Wolves,Chelsea,1569.14306641,1943.45996094,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1038890013274014,0.33,0.33,6.455688469999814,4.3666992200001005,-1.0,-1.0
2010-02-21,Aston Villa,Burnley,1767.03173828,1554.76611328,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7723975935588833,0.33,0.33,-18.529174799999964,8.296020510000062,2.0,-1.0
2010-02-21,Blackburn,Bolton,1649.99645996,1614.33508301,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.551141375990519,0.33,0.33,-14.615356440000141,-1.365112310000086,0.0,1.0
2010-02-21,Fulham,Birmingham,1706.50390625,1654.87487793,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5737580325017434,0.33,0.33,9.631958010000062,-1.7000732399999379,0.0,0.0
2010-02-21,Man City,Liverpool,1744.2734375,1845.29260254,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3585845132125183,0.33,0.33,1.2484130899999855,0.8009033200000886,-1.0,0.0
2010-02-21,Wigan,Tottenham,1619.98095703,1748.90966797,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225290815156825,0.33,0.33,12.620117190000201,11.510864259999835,0.0,-2.0
2010-02-23,Man United,West Ham,1950.13391113,1668.12402344,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835260664412918,0.33,0.33,-24.685913079999864,-8.59765625,1.0,0.0
2010-02-27,Birmingham,Wigan,1648.56506348,1606.39074707,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5603973612618545,0.33,0.33,9.815063470000041,20.389648439999974,-2.0,0.0
2010-02-27,Bolton,Wolves,1606.046875,1566.38781738,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568273703955917,0.33,0.33,6.923095699999976,-0.90234375,0.0,0.0
2010-02-27,Burnley,Portsmouth,1551.56884766,1585.93005371,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4507108456925784,0.33,0.33,6.966064449999976,21.36328125,0.0,-2.0
2010-02-27,Chelsea,Man City,1942.07788086,1743.15209961,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7586163941082313,0.33,0.33,8.252441409999847,-0.8303222700001243,0.0,-1.0
2010-02-27,Stoke,Arsenal,1659.77539062,1869.32214355,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2303655841892376,0.33,0.33,-25.220214840000153,13.339721680000139,3.0,0.0
2010-02-28,Liverpool,Blackburn,1846.66748047,1655.4185791,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7504319168098664,0.33,0.33,-4.371948240000165,-7.882690429999911,0.0,0.0
2010-02-28,Sunderland,Fulham,1600.36547852,1716.90454102,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3383059175982289,0.33,0.33,8.88549804000013,-0.7686767599998348,-1.0,0.0
2010-02-28,Tottenham,Everton,1757.67163086,1765.01245117,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.489437282109919,0.33,0.33,-3.4554443399999855,-40.499023439999974,-2.0,2.0
2010-03-06,Arsenal,Burnley,1865.56933594,1547.81604004,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8616586491783632,0.33,0.33,19.377197260000003,9.121582030000127,0.0,-1.0
2010-03-06,West Ham,Bolton,1660.18554688,1602.29406738,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5825499762272156,0.33,0.33,-0.6591796899999736,15.533203130000174,0.0,0.0
2010-03-06,Wolves,Man United,1562.63500977,1931.92382812,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066146269943463,0.33,0.33,-9.48950195999987,-4.878540030000067,1.0,0.0
2010-03-07,Everton,Hull,1737.15039062,1564.89343262,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.729402012536077,0.33,0.33,-7.501464840000153,-4.305908210000098,0.0,0.0
2010-03-08,Wigan,Liverpool,1602.63793945,1845.5802002,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1980561414936086,0.33,0.33,16.803344729999935,2.9195556600000145,-2.0,0.0
2010-03-09,Portsmouth,Birmingham,1582.17736816,1649.87426758,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037908027707974,0.33,0.33,24.41503906999992,8.505859370000053,-2.0,0.0
2010-03-09,Sunderland,Bolton,1596.6126709,1618.79748535,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4681168053101733,0.33,0.33,10.134643549999964,-3.8732910100000026,-1.0,1.0
2010-03-10,Burnley,Stoke,1536.93994141,1648.84643555,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3443010009835558,0.33,0.33,15.140502929999911,-14.291259770000124,1.0,2.0
2010-03-13,Birmingham,Everton,1668.02539062,1745.89099121,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3897815799423685,0.33,0.33,-11.49487304000013,-8.902954099999988,1.0,0.0
2010-03-13,Bolton,Wigan,1615.27709961,1618.50170898,17.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4953595473260253,0.33,0.33,-5.069580080000151,0.9395751999998083,0.0,-1.0
2010-03-13,Burnley,Wolves,1546.34130859,1564.33728027,23.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4741248507983575,0.33,0.33,3.9827880899999855,-5.614379880000115,-1.0,0.0
2010-03-13,Chelsea,West Ham,1926.55200195,1657.65930176,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8246059975422693,0.33,0.33,26.40734864000001,0.14953612999988763,-1.0,-1.0
2010-03-13,Hull,Arsenal,1565.05419922,1905.8885498,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123250739023958,0.33,0.33,-6.358032230000163,-22.77294920999998,1.0,0.0
2010-03-13,Stoke,Aston Villa,1657.4140625,1769.66357422,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3438553639827132,0.33,0.33,-10.022705079999923,-25.69128418000014,1.0,1.0
2010-03-13,Tottenham,Blackburn,1767.24914551,1657.34350586,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653094112986606,0.33,0.33,-13.032958989999997,-3.9869384800001626,-1.0,-1.0
2010-03-14,Man United,Fulham,1950.22192383,1715.6048584,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7942218843203717,0.33,0.33,-21.28527831999986,-6.984741210000038,1.0,0.0
2010-03-14,Sunderland,Man City,1619.03967285,1764.41967773,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3021934415642978,0.33,0.33,-17.427856439999914,-22.097900390000177,3.0,0.0
2010-03-15,Liverpool,Portsmouth,1834.31188965,1591.49865723,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8018258616485366,0.33,0.33,8.610473629999888,10.482177730000103,0.0,-2.0
2010-03-16,Wigan,Aston Villa,1613.77990723,1769.66357422,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2895977393281739,0.33,0.33,5.8046875,-25.69128418000014,-1.0,0.0
2010-03-20,Arsenal,West Ham,1899.56359863,1646.09069824,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8113961014089739,0.33,0.33,-28.952514649999785,2.9791259800001626,0.0,-2.0
2010-03-20,Aston Villa,Wolves,1771.14990234,1565.359375,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765778461746858,0.33,0.33,-12.39367674999994,-4.405883789999962,1.0,1.0
2010-03-20,Everton,Bolton,1737.44396973,1617.87939453,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6655817513540883,0.33,0.33,-0.455932619999885,-3.5443115199998374,-1.0,1.0
2010-03-20,Portsmouth,Hull,1579.59448242,1553.32324219,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377354626691021,0.33,0.33,18.254516599999988,3.142333980000103,0.0,1.0
2010-03-20,Stoke,Tottenham,1648.92932129,1767.76416016,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335353901148254,0.33,0.33,0.03918457000008857,-6.811523439999974,1.0,-1.0
2010-03-20,Sunderland,Birmingham,1611.47668457,1658.41625977,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4328565438228739,0.33,0.33,-11.185058590000153,-1.8857421899999736,2.0,0.0
2010-03-20,Wigan,Burnley,1591.50732422,1527.26318359,18.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914152420459513,0.33,0.33,28.4736328099998,27.502929689999974,-3.0,0.0
2010-03-21,Blackburn,Chelsea,1648.21618652,1905.70349121,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185092927795364,0.33,0.33,7.558715819999861,49.01208496000004,-2.0,-2.0
2010-03-21,Fulham,Man City,1708.10119629,1758.6484375,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4277656013182195,0.33,0.33,-12.4340820299999,-11.71508788999995,0.0,0.0
2010-03-21,Man United,Liverpool,1944.39123535,1832.88183594,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6551827645067715,0.33,0.33,-2.9499511700000767,12.943481439999914,1.0,0.0
2010-03-23,West Ham,Wolves,1656.31213379,1577.76904297,13.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611145630190204,0.33,0.33,3.0427246100000502,-8.625976560000026,-3.0,1.0
2010-03-24,Aston Villa,Sunderland,1783.55944824,1633.60253906,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7033332489174227,0.33,0.33,-24.803222649999952,-31.532592770000065,1.0,3.0
2010-03-24,Blackburn,Birmingham,1660.62573242,1661.10961914,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4993036314826471,0.33,0.33,-16.36694336000005,-6.234741210000038,3.0,1.0
2010-03-24,Man City,Everton,1771.0579834,1754.44067383,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.523896012390431,0.33,0.33,-29.967529300000024,-5.477172849999988,1.0,-2.0
2010-03-24,Portsmouth,Chelsea,1592.00415039,1918.11315918,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1327068642207269,0.33,0.33,2.5053710900001533,29.348510740000165,0.0,-1.0
2010-03-27,Birmingham,Arsenal,1655.45129395,1914.16137695,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1840335814852903,0.33,0.33,-6.8862304700001005,-47.43041992000008,1.0,1.0
2010-03-27,Bolton,Man United,1625.70202637,1956.80090332,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1294355922095575,0.33,0.33,-19.655151370000112,-8.629028320000089,0.0,0.0
2010-03-27,Chelsea,Aston Villa,1913.86303711,1776.51782227,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6879650015392519,0.33,0.33,29.596923829999923,-9.486083989999997,-1.0,-2.0
2010-03-27,Hull,Fulham,1565.73278809,1732.54785156,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276825201440171,0.33,0.33,-2.013305669999909,-32.74877929000013,-1.0,0.0
2010-03-27,Tottenham,Portsmouth,1780.17370605,1597.04174805,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741579121233396,0.33,0.33,-19.221069329999864,-11.111694339999985,-1.0,0.0
2010-03-27,West Ham,Stoke,1638.88806152,1653.84887695,14.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4784829533720507,0.33,0.33,29.23596191999991,-3.5395507799998995,-4.0,-1.0
2010-03-27,Wolves,Everton,1584.81066895,1754.44067383,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2735930122773075,0.33,0.33,-18.422851570000148,10.571777340000153,0.0,-2.0
2010-03-28,Burnley,Blackburn,1539.67285156,1670.53442383,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3201027243016236,0.33,0.33,11.895996100000048,-20.537963869999885,0.0,3.0
2010-03-28,Liverpool,Sunderland,1864.79919434,1639.63659668,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7851846518610933,0.33,0.33,-19.506591800000024,-39.271118160000015,0.0,4.0
2010-03-29,Man City,Wigan,1781.04296875,1603.91699219,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348983948162076,0.33,0.33,-36.76953125,2.473754880000115,2.0,-3.0
2010-04-03,Arsenal,Wolves,1905.00402832,1602.00622559,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8512191957614054,0.33,0.33,-35.681884770000124,-39.37121582000009,0.0,3.0
2010-04-03,Bolton,Aston Villa,1617.75512695,1761.3380127,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3043793822855328,0.33,0.33,-15.461059570000089,8.325561520000065,-1.0,-3.0
2010-04-03,Burnley,Man City,1526.29394531,1767.69238281,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1994714451363138,0.33,0.33,21.522094729999935,-24.540283199999976,-4.0,2.0
2010-04-03,Man United,Chelsea,1959.19702148,1925.66491699,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5481073003487489,0.33,0.33,-9.063110350000215,16.412963870000112,0.0,-1.0
2010-04-03,Portsmouth,Blackburn,1584.66967773,1675.19812012,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372589534851605,0.33,0.33,-2.4923095700000886,-19.779541020000124,-1.0,2.0
2010-04-03,Stoke,Hull,1661.87487793,1572.62878418,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256832322409946,0.33,0.33,-2.0994873099998586,-1.3715820299998995,-1.0,-1.0
2010-04-03,Sunderland,Tottenham,1634.05334473,1788.47277832,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291334875292518,0.33,0.33,-37.44067382999992,-39.56311034999999,4.0,2.0
